CustomerID,CheckInDate,CheckOutDate,Duration
C2605,2020-07-14,2020-07-15,1
C1490,2020-06-21,2020-06-26,5
C3658,2023-09-09,2023-09-13,4
C933,2023-02-15,2023-02-20,5
C1231,2023-02-17,2023-02-18,1
C301,2020-07-25,2020-07-31,6
C4410,2021-04-16,2021-04-17,1
C1003,2022-06-21,2022-06-22,1
C864,2024-11-18,2024-11-25,7
C1244,2025-04-02,2025-04-04,2
C3986,2020-12-29,2021-01-03,5
C1652,2024-01-15,2024-01-19,4
C3748,2020-02-09,2020-02-16,7
C5029,2025-06-25,2025-06-28,3
C3084,2022-08-07,2022-08-12,5
C2813,2020-03-16,2020-03-23,7
C2936,2020-07-11,2020-07-13,2
C3103,2021-04-13,2021-04-14,1
C2190,2022-05-22,2022-05-25,3
C945,2024-05-19,2024-05-25,6
C235,2024-02-15,2024-02-16,1
C859,2020-08-17,2020-08-23,6
C3407,2023-10-29,2023-10-31,2
C1694,2023-03-22,2023-03-25,3
C1247,2025-02-28,2025-03-03,3
C735,2024-07-30,2024-08-04,5
C645,2020-11-05,2020-11-08,3
C1462,2020-11-19,2020-11-22,3
C3505,2023-07-02,2023-07-05,3
C2664,2024-12-03,2024-12-08,5
C3288,2025-04-11,2025-04-15,4
C3078,2025-09-28,2025-10-05,7
C1767,2024-02-25,2024-02-28,3
C5088,2020-06-15,2020-06-20,5
C891,2020-12-04,2020-12-06,2
C4758,2023-06-01,2023-06-07,6
C765,2025-04-03,2025-04-05,2
C2610,2023-08-01,2023-08-03,2
C192,2021-10-20,2021-10-26,6
C3724,2020-02-20,2020-02-23,3
C2279,2024-03-03,2024-03-10,7
C1556,2022-03-19,2022-03-26,7
C2772,2024-05-14,2024-05-17,3
C795,2025-03-22,2025-03-26,4
C476,2022-09-30,2022-10-01,1
C632,2021-04-19,2021-04-23,4
C3909,2024-01-06,2024-01-07,1
C2902,2020-12-17,2020-12-20,3
C1361,2023-08-04,2023-08-10,6
C887,2023-07-24,2023-07-29,5
C784,2022-06-22,2022-06-27,5
C476,2023-12-24,2023-12-27,3
C690,2021-10-12,2021-10-19,7
C1679,2023-07-20,2023-07-24,4
C4963,2023-07-25,2023-07-26,1
C2854,2024-09-05,2024-09-09,4
C4422,2022-01-31,2022-02-04,4
C1468,2021-05-22,2021-05-23,1
C2698,2020-10-08,2020-10-14,6
C3362,2025-02-08,2025-02-09,1
C4514,2021-07-25,2021-07-31,6
C4816,2020-06-12,2020-06-13,1
C2969,2022-06-24,2022-07-01,7
C3581,2025-08-10,2025-08-12,2
C4612,2021-06-28,2021-07-05,7
C1200,2023-12-06,2023-12-13,7
C4165,2024-03-27,2024-04-01,5
C4800,2020-02-18,2020-02-22,4
C4235,2022-05-26,2022-05-30,4
C3354,2022-10-05,2022-10-10,5
C1650,2022-04-20,2022-04-21,1
C4228,2025-08-26,2025-08-31,5
C2942,2025-07-12,2025-07-13,1
C2217,2022-11-11,2022-11-15,4
C4482,2023-02-23,2023-03-01,6
C745,2022-05-10,2022-05-17,7
C3100,2024-11-27,2024-12-01,4
C4140,2023-07-25,2023-07-29,4
C4218,2021-04-07,2021-04-12,5
C1444,2021-03-31,2021-04-06,6
C1559,2023-02-04,2023-02-09,5
C3978,2023-02-22,2023-03-01,7
C2565,2020-03-07,2020-03-11,4
C4703,2021-08-18,2021-08-25,7
C3739,2024-06-18,2024-06-24,6
C3844,2023-11-25,2023-11-29,4
C2349,2020-12-27,2020-12-29,2
C3022,2021-01-17,2021-01-22,5
C4287,2022-07-04,2022-07-09,5
C2284,2023-07-14,2023-07-16,2
C2962,2021-11-02,2021-11-04,2
C4635,2025-05-03,2025-05-10,7
C5091,2022-01-01,2022-01-06,5
C1425,2020-11-14,2020-11-17,3
C4271,2020-07-03,2020-07-07,4
C984,2025-04-15,2025-04-17,2
C1239,2025-03-12,2025-03-13,1
C3429,2025-09-10,2025-09-11,1
C5053,2023-03-07,2023-03-08,1
C4760,2021-01-11,2021-01-15,4
C1596,2020-08-16,2020-08-21,5
C816,2020-06-29,2020-07-02,3
C2421,2021-09-30,2021-10-04,4
C2277,2022-07-04,2022-07-06,2
C2384,2024-07-14,2024-07-16,2
C2156,2025-02-07,2025-02-13,6
C4696,2020-04-21,2020-04-23,2
C138,2022-10-18,2022-10-21,3
C3073,2023-10-19,2023-10-24,5
C3283,2021-11-24,2021-11-25,1
C276,2021-11-13,2021-11-16,3
C344,2022-01-18,2022-01-21,3
C1229,2025-05-21,2025-05-28,7
C714,2023-01-25,2023-01-30,5
C1304,2020-06-12,2020-06-19,7
C2778,2024-09-09,2024-09-10,1
C4468,2024-12-04,2024-12-09,5
C1058,2021-03-10,2021-03-15,5
C1819,2023-01-30,2023-02-02,3
C1930,2025-05-05,2025-05-10,5
C4569,2023-09-20,2023-09-25,5
C2422,2025-01-17,2025-01-24,7
C1790,2021-03-09,2021-03-14,5
C1454,2024-04-13,2024-04-20,7
C2993,2025-10-15,2025-10-22,7
C4705,2020-02-21,2020-02-23,2
C5027,2022-08-25,2022-08-28,3
C2180,2020-07-09,2020-07-12,3
C4780,2021-04-07,2021-04-12,5
C4427,2024-05-12,2024-05-14,2
C572,2021-08-16,2021-08-21,5
C1664,2020-03-05,2020-03-11,6
C780,2021-10-03,2021-10-04,1
C4000,2024-02-02,2024-02-04,2
C3365,2023-06-11,2023-06-13,2
C3983,2022-03-11,2022-03-13,2
C4874,2023-09-23,2023-09-29,6
C786,2024-12-02,2024-12-07,5
C1832,2020-06-09,2020-06-12,3
C234,2021-12-19,2021-12-20,1
C1849,2023-07-01,2023-07-07,6
C728,2020-07-26,2020-07-29,3
C5018,2022-09-30,2022-10-05,5
C1480,2020-12-06,2020-12-08,2
C277,2020-08-01,2020-08-08,7
C3522,2021-03-30,2021-04-03,4
C953,2025-09-28,2025-10-02,4
C1721,2023-06-08,2023-06-15,7
C2963,2020-01-15,2020-01-18,3
C2836,2020-04-12,2020-04-13,1
C727,2021-11-28,2021-11-29,1
C2412,2024-09-23,2024-09-28,5
C3733,2023-09-11,2023-09-18,7
C3991,2022-04-17,2022-04-21,4
C4153,2021-01-23,2021-01-29,6
C4596,2020-10-21,2020-10-26,5
C595,2025-03-23,2025-03-29,6
C932,2024-09-11,2024-09-18,7
C4843,2022-07-17,2022-07-22,5
C1031,2024-04-20,2024-04-27,7
C4348,2022-11-13,2022-11-14,1
C193,2022-08-22,2022-08-27,5
C2865,2022-01-03,2022-01-05,2
C4345,2022-09-21,2022-09-26,5
C897,2021-07-09,2021-07-13,4
C4961,2021-02-06,2021-02-13,7
C2971,2024-05-02,2024-05-03,1
C615,2021-11-20,2021-11-23,3
C4579,2021-09-10,2021-09-13,3
C3110,2021-03-19,2021-03-24,5
C675,2021-01-05,2021-01-07,2
C3277,2024-10-08,2024-10-09,1
C3466,2022-07-06,2022-07-12,6
C5043,2020-11-26,2020-11-28,2
C648,2021-08-11,2021-08-14,3
C4092,2021-05-20,2021-05-21,1
C4011,2020-11-06,2020-11-10,4
C418,2021-12-01,2021-12-03,2
C4402,2024-02-16,2024-02-19,3
C4858,2022-06-08,2022-06-15,7
C1713,2024-08-08,2024-08-14,6
C2817,2020-10-08,2020-10-09,1
C229,2021-02-11,2021-02-13,2
C4189,2021-05-20,2021-05-27,7
C4770,2022-04-13,2022-04-20,7
C3475,2022-12-29,2023-01-05,7
C865,2023-02-14,2023-02-20,6
C250,2022-06-06,2022-06-08,2
C2551,2021-12-09,2021-12-12,3
C4696,2024-07-11,2024-07-13,2
C3259,2023-08-25,2023-08-30,5
C4295,2020-08-19,2020-08-20,1
C2443,2021-09-05,2021-09-11,6
C2910,2025-03-07,2025-03-14,7
C3584,2024-03-09,2024-03-13,4
C2541,2024-11-24,2024-12-01,7
C249,2023-09-09,2023-09-10,1
C1153,2024-08-01,2024-08-08,7
C3826,2023-03-11,2023-03-13,2
C2296,2020-04-18,2020-04-21,3
C4023,2024-01-19,2024-01-21,2
C1749,2020-12-29,2021-01-01,3
C260,2024-07-22,2024-07-29,7
C816,2020-04-23,2020-04-28,5
C2069,2020-05-17,2020-05-23,6
C4515,2024-02-29,2024-03-03,3
C969,2024-04-09,2024-04-16,7
C2711,2024-01-02,2024-01-09,7
C4020,2023-11-01,2023-11-07,6
C3559,2020-12-10,2020-12-16,6
C1010,2021-01-21,2021-01-26,5
C2374,2025-04-20,2025-04-27,7
C2744,2023-06-26,2023-06-27,1
C1944,2022-03-07,2022-03-11,4
C3916,2024-09-08,2024-09-15,7
C3564,2024-10-25,2024-10-29,4
C2832,2025-10-27,2025-10-28,1
C577,2021-05-08,2021-05-11,3
C3364,2020-12-31,2021-01-05,5
C4713,2023-11-22,2023-11-24,2
C2405,2025-03-05,2025-03-11,6
C218,2022-05-07,2022-05-12,5
C1209,2025-08-15,2025-08-21,6
C1131,2022-07-15,2022-07-21,6
C4599,2020-11-23,2020-11-24,1
C4792,2020-07-01,2020-07-08,7
C3437,2021-08-07,2021-08-10,3
C1660,2020-12-14,2020-12-15,1
C2392,2022-06-26,2022-07-03,7
C3856,2024-01-30,2024-01-31,1
C1200,2023-08-23,2023-08-30,7
C3749,2023-05-24,2023-05-28,4
C2561,2021-04-02,2021-04-07,5
C3609,2023-07-10,2023-07-15,5
C3657,2021-06-05,2021-06-09,4
C2765,2022-07-18,2022-07-25,7
C4605,2020-02-22,2020-02-24,2
C2467,2020-12-15,2020-12-20,5
C222,2024-07-10,2024-07-14,4
C2847,2023-07-18,2023-07-20,2
C495,2024-01-08,2024-01-14,6
C4570,2025-07-03,2025-07-07,4
C2492,2022-06-29,2022-06-30,1
C2507,2025-02-14,2025-02-21,7
C4388,2025-01-20,2025-01-24,4
C3728,2025-02-18,2025-02-20,2
C2084,2025-08-31,2025-09-02,2
C4396,2022-10-23,2022-10-29,6
C1018,2025-04-07,2025-04-08,1
C2936,2021-10-03,2021-10-09,6
C2519,2020-02-02,2020-02-06,4
C1546,2023-04-19,2023-04-21,2
C1732,2024-03-05,2024-03-10,5
C2252,2024-04-07,2024-04-12,5
C2988,2021-10-31,2021-11-06,6
C238,2022-10-12,2022-10-15,3
C2025,2025-07-25,2025-07-26,1
C2344,2022-03-07,2022-03-08,1
C433,2020-07-13,2020-07-17,4
C1796,2022-01-12,2022-01-19,7
C3507,2023-04-19,2023-04-24,5
C669,2021-01-12,2021-01-17,5
C552,2024-01-06,2024-01-13,7
C3592,2024-12-05,2024-12-09,4
C2400,2023-05-06,2023-05-08,2
C320,2023-03-15,2023-03-17,2
C2603,2023-12-16,2023-12-19,3
C3290,2022-08-02,2022-08-05,3
C3901,2022-09-25,2022-09-26,1
C5014,2022-05-25,2022-05-30,5
C591,2024-08-15,2024-08-21,6
C4573,2022-09-03,2022-09-07,4
C1449,2023-04-13,2023-04-20,7
C2103,2021-10-27,2021-10-30,3
C1587,2023-05-11,2023-05-18,7
C4613,2024-03-11,2024-03-12,1
C1523,2021-09-08,2021-09-15,7
C2226,2022-07-23,2022-07-28,5
C2454,2021-08-09,2021-08-16,7
C2591,2024-03-21,2024-03-23,2
C1618,2022-02-16,2022-02-23,7
C2243,2021-06-02,2021-06-07,5
C3731,2021-02-10,2021-02-13,3
C5044,2023-08-27,2023-09-03,7
C2597,2025-04-03,2025-04-08,5
C1864,2022-01-12,2022-01-17,5
C2664,2024-09-09,2024-09-16,7
C1341,2020-12-12,2020-12-19,7
C100,2022-07-01,2022-07-02,1
C1695,2023-08-09,2023-08-10,1
C3758,2020-07-21,2020-07-24,3
C2936,2023-02-18,2023-02-20,2
C4768,2021-01-13,2021-01-16,3
C1857,2020-11-01,2020-11-07,6
C3255,2023-03-27,2023-03-28,1
C2407,2023-06-15,2023-06-22,7
C2983,2025-09-13,2025-09-18,5
C1806,2025-05-03,2025-05-08,5
C834,2023-08-09,2023-08-16,7
C3365,2023-01-27,2023-01-29,2
C2210,2022-11-12,2022-11-19,7
C4272,2021-05-21,2021-05-24,3
C841,2021-03-19,2021-03-25,6
C387,2024-07-03,2024-07-04,1
C1360,2020-11-28,2020-12-05,7
C4412,2022-09-13,2022-09-16,3
C1797,2020-12-29,2021-01-04,6
C1150,2020-10-28,2020-10-31,3
C3322,2022-06-27,2022-06-29,2
C4245,2022-02-01,2022-02-05,4
C1342,2023-08-24,2023-08-31,7
C2010,2024-08-27,2024-08-29,2
C3112,2025-03-17,2025-03-23,6
C3530,2023-01-17,2023-01-21,4
C1725,2024-08-27,2024-09-02,6
C220,2025-01-03,2025-01-07,4
C2741,2024-02-11,2024-02-13,2
C3580,2025-08-23,2025-08-30,7
C973,2023-11-03,2023-11-05,2
C318,2020-12-07,2020-12-09,2
C3723,2022-09-19,2022-09-21,2
C2134,2025-10-05,2025-10-12,7
C2325,2021-09-11,2021-09-17,6
C4038,2025-05-06,2025-05-09,3
C3452,2020-10-29,2020-11-04,6
C533,2023-08-27,2023-09-03,7
C4406,2023-12-23,2023-12-26,3
C3594,2025-05-29,2025-06-02,4
C3028,2020-03-03,2020-03-06,3
C4657,2023-02-18,2023-02-19,1
C3952,2021-07-25,2021-07-29,4
C3369,2022-05-22,2022-05-28,6
C164,2025-05-25,2025-05-28,3
C1620,2025-03-24,2025-03-25,1
C3130,2020-06-17,2020-06-22,5
C2094,2020-01-16,2020-01-20,4
C4282,2023-05-02,2023-05-08,6
C1283,2022-01-16,2022-01-21,5
C355,2025-09-19,2025-09-20,1
C4688,2025-05-05,2025-05-07,2
C3757,2020-09-17,2020-09-18,1
C157,2023-07-20,2023-07-25,5
C975,2025-04-05,2025-04-06,1
C2131,2021-04-02,2021-04-08,6
C1681,2025-08-15,2025-08-19,4
C756,2025-10-18,2025-10-19,1
C2239,2021-04-20,2021-04-26,6
C1409,2021-01-30,2021-01-31,1
C213,2022-11-18,2022-11-20,2
C2743,2023-05-28,2023-05-30,2
C2004,2021-01-25,2021-01-26,1
C2930,2024-10-07,2024-10-14,7
C190,2021-11-07,2021-11-10,3
C766,2020-01-18,2020-01-19,1
C4933,2022-02-07,2022-02-12,5
C4261,2021-02-28,2021-03-03,3
C1218,2021-03-18,2021-03-20,2
C1127,2020-06-28,2020-07-04,6
C4639,2020-01-13,2020-01-18,5
C2695,2020-09-14,2020-09-20,6
C3956,2024-07-28,2024-08-04,7
C3532,2025-08-05,2025-08-07,2
C608,2024-11-23,2024-11-27,4
C4522,2024-03-25,2024-03-31,6
C2402,2021-09-22,2021-09-27,5
C919,2020-12-02,2020-12-06,4
C1045,2022-07-29,2022-08-03,5
C4852,2024-09-23,2024-09-27,4
C3393,2022-09-18,2022-09-19,1
C3824,2021-10-22,2021-10-29,7
C4700,2023-05-30,2023-06-06,7
C3474,2020-06-30,2020-07-07,7
C3188,2022-12-31,2023-01-07,7
C2518,2025-05-13,2025-05-19,6
C208,2021-12-30,2022-01-05,6
C385,2025-01-27,2025-02-01,5
C4495,2020-06-01,2020-06-05,4
C3386,2025-11-10,2025-11-16,6
C3702,2020-02-10,2020-02-17,7
C1817,2020-04-04,2020-04-10,6
C3565,2024-08-21,2024-08-26,5
C1472,2021-07-06,2021-07-13,7
C867,2021-01-12,2021-01-18,6
C2959,2021-10-01,2021-10-05,4
C2812,2020-02-21,2020-02-22,1
C650,2025-02-19,2025-02-26,7
C4585,2020-12-21,2020-12-22,1
C3368,2020-08-27,2020-08-30,3
C470,2024-08-23,2024-08-28,5
C2863,2025-05-03,2025-05-10,7
C1033,2024-10-13,2024-10-18,5
C771,2025-10-10,2025-10-12,2
C3926,2024-09-25,2024-09-27,2
C3089,2022-11-21,2022-11-25,4
C2466,2025-09-20,2025-09-25,5
C855,2020-04-13,2020-04-17,4
C1062,2023-02-19,2023-02-25,6
C1614,2025-02-10,2025-02-13,3
C878,2022-11-01,2022-11-04,3
C1928,2023-09-10,2023-09-14,4
C3750,2021-03-21,2021-03-27,6
C2809,2022-09-06,2022-09-07,1
C3190,2024-04-17,2024-04-23,6
C3092,2020-12-07,2020-12-11,4
C2304,2021-07-16,2021-07-20,4
C1637,2025-01-20,2025-01-21,1
C1146,2023-07-20,2023-07-26,6
C2904,2022-02-24,2022-02-26,2
C4633,2025-04-28,2025-05-03,5
C3358,2025-05-16,2025-05-19,3
C2475,2023-07-30,2023-08-02,3
C4617,2025-08-14,2025-08-21,7
C4527,2024-04-01,2024-04-03,2
C104,2024-08-23,2024-08-27,4
C1603,2020-11-24,2020-11-30,6
C2159,2021-04-21,2021-04-25,4
C2567,2020-12-23,2020-12-24,1
C1045,2022-09-05,2022-09-12,7
C4815,2022-07-18,2022-07-23,5
C4541,2021-04-14,2021-04-16,2
C1606,2022-10-31,2022-11-07,7
C2989,2021-11-29,2021-12-03,4
C1598,2023-05-14,2023-05-16,2
C684,2022-11-28,2022-12-01,3
C1511,2021-07-26,2021-07-27,1
C662,2023-08-04,2023-08-10,6
C4832,2024-08-17,2024-08-23,6
C3475,2024-07-13,2024-07-14,1
C5054,2025-01-06,2025-01-13,7
C4459,2024-09-04,2024-09-07,3
C2001,2025-05-22,2025-05-24,2
C4437,2025-03-26,2025-03-27,1
C2188,2021-11-22,2021-11-27,5
C2619,2020-07-29,2020-08-02,4
C3994,2024-10-21,2024-10-23,2
C3963,2025-04-26,2025-04-29,3
C4807,2023-05-25,2023-05-28,3
C1540,2025-03-10,2025-03-17,7
C3858,2023-12-18,2023-12-22,4
C4249,2022-02-25,2022-02-28,3
C4371,2023-12-06,2023-12-10,4
C3876,2023-03-13,2023-03-16,3
C4377,2021-06-02,2021-06-08,6
C1130,2025-02-03,2025-02-06,3
C287,2021-07-17,2021-07-22,5
C4856,2020-07-05,2020-07-09,4
C4035,2023-11-07,2023-11-13,6
C2491,2021-01-23,2021-01-28,5
C727,2023-12-01,2023-12-03,2
C1065,2021-11-12,2021-11-18,6
C286,2025-07-22,2025-07-29,7
C4207,2023-03-11,2023-03-18,7
C1631,2021-01-25,2021-01-31,6
C1205,2022-06-19,2022-06-23,4
C4133,2023-11-04,2023-11-08,4
C249,2020-10-16,2020-10-23,7
C4799,2020-07-07,2020-07-11,4
C1130,2020-05-25,2020-05-26,1
C623,2022-04-13,2022-04-14,1
C2959,2021-07-09,2021-07-15,6
C4725,2021-04-06,2021-04-09,3
C4803,2020-02-14,2020-02-19,5
C1759,2023-05-08,2023-05-10,2
C4652,2023-06-25,2023-06-26,1
C1888,2020-06-21,2020-06-24,3
C1302,2024-12-07,2024-12-11,4
C3791,2023-05-02,2023-05-06,4
C4360,2020-02-07,2020-02-09,2
C3810,2022-12-13,2022-12-16,3
C5031,2022-11-29,2022-11-30,1
C3661,2020-02-20,2020-02-21,1
C4278,2022-01-21,2022-01-24,3
C3085,2025-10-31,2025-11-07,7
C2377,2023-05-23,2023-05-30,7
C2820,2020-12-08,2020-12-15,7
C1251,2020-12-14,2020-12-16,2
C1579,2020-10-29,2020-11-02,4
C3653,2021-01-31,2021-02-05,5
C2556,2022-07-10,2022-07-16,6
C2530,2022-11-18,2022-11-19,1
C2915,2023-12-09,2023-12-15,6
C4666,2021-07-15,2021-07-16,1
C1380,2020-08-20,2020-08-23,3
C1569,2025-04-28,2025-05-02,4
C4464,2024-12-27,2024-12-30,3
C5081,2020-05-14,2020-05-18,4
C1441,2020-12-26,2020-12-29,3
C1721,2024-10-29,2024-10-31,2
C4087,2020-08-01,2020-08-02,1
C4748,2023-10-14,2023-10-21,7
C3560,2024-06-30,2024-07-03,3
C2281,2024-06-18,2024-06-19,1
C2365,2022-12-20,2022-12-25,5
C1030,2021-03-15,2021-03-17,2
C3948,2024-12-20,2024-12-24,4
C848,2021-09-28,2021-10-02,4
C174,2023-06-09,2023-06-13,4
C4742,2020-10-19,2020-10-26,7
C3041,2024-04-09,2024-04-10,1
C873,2023-11-04,2023-11-08,4
C1901,2020-02-18,2020-02-21,3
C3796,2022-04-29,2022-05-01,2
C589,2020-09-24,2020-09-26,2
C3762,2020-03-09,2020-03-13,4
C1485,2020-01-24,2020-01-28,4
C2707,2021-01-17,2021-01-22,5
C1888,2022-10-03,2022-10-05,2
C4994,2025-06-17,2025-06-20,3
C3656,2025-10-10,2025-10-16,6
C2319,2023-09-02,2023-09-07,5
C4130,2022-10-09,2022-10-16,7
C4184,2025-07-28,2025-08-02,5
C4469,2021-06-01,2021-06-07,6
C1205,2020-03-25,2020-03-26,1
C1321,2020-04-30,2020-05-05,5
C689,2023-08-12,2023-08-18,6
C3501,2021-05-28,2021-05-30,2
C4422,2025-02-24,2025-03-02,6
C373,2021-01-26,2021-01-28,2
C4943,2021-03-06,2021-03-13,7
C3894,2024-01-15,2024-01-20,5
C764,2021-09-25,2021-09-28,3
C3849,2021-06-29,2021-07-06,7
C1600,2024-03-30,2024-04-06,7
C2913,2023-10-21,2023-10-28,7
C1957,2023-07-05,2023-07-07,2
C2079,2023-12-03,2023-12-04,1
C3409,2022-05-08,2022-05-12,4
C2794,2020-04-04,2020-04-06,2
C2814,2020-09-15,2020-09-20,5
C5028,2025-06-13,2025-06-14,1
C2316,2021-02-04,2021-02-05,1
C1754,2025-10-29,2025-10-30,1
C1082,2024-03-29,2024-04-02,4
C4391,2020-09-30,2020-10-04,4
C2332,2021-11-30,2021-12-06,6
C2398,2025-07-05,2025-07-08,3
C1067,2024-01-05,2024-01-07,2
C1006,2023-03-24,2023-03-27,3
C2959,2020-10-30,2020-11-01,2
C586,2023-07-12,2023-07-14,2
C4429,2023-06-08,2023-06-14,6
C4657,2020-06-19,2020-06-25,6
C4300,2024-02-06,2024-02-08,2
C1568,2021-06-24,2021-06-26,2
C4007,2023-09-15,2023-09-22,7
C4694,2025-02-20,2025-02-26,6
C2098,2021-05-23,2021-05-29,6
C4484,2024-05-15,2024-05-21,6
C3001,2022-09-10,2022-09-16,6
C386,2025-06-06,2025-06-12,6
C492,2023-01-31,2023-02-07,7
C1996,2021-12-28,2022-01-02,5
C4758,2025-04-23,2025-04-27,4
C2591,2024-03-21,2024-03-26,5
C4643,2020-04-01,2020-04-04,3
C3139,2020-11-15,2020-11-20,5
C2534,2022-03-25,2022-03-28,3
C497,2020-05-26,2020-05-31,5
C3151,2023-09-28,2023-10-01,3
C4892,2024-12-03,2024-12-07,4
C281,2020-04-24,2020-04-27,3
C4900,2021-01-17,2021-01-22,5
C2092,2024-09-19,2024-09-20,1
C1699,2021-11-05,2021-11-12,7
C4793,2021-06-30,2021-07-06,6
C551,2021-09-11,2021-09-15,4
C4735,2021-02-09,2021-02-14,5
C3013,2020-08-15,2020-08-20,5
C1037,2020-02-21,2020-02-27,6
C833,2020-04-18,2020-04-23,5
C3908,2024-02-28,2024-03-04,5
C2898,2025-03-02,2025-03-04,2
C4064,2023-08-25,2023-08-30,5
C3434,2025-07-18,2025-07-25,7
C3560,2024-04-29,2024-05-06,7
C150,2022-02-06,2022-02-12,6
C224,2022-04-11,2022-04-13,2
C1558,2025-01-21,2025-01-26,5
C786,2023-11-06,2023-11-09,3
C4308,2021-11-28,2021-12-04,6
C1839,2022-11-18,2022-11-21,3
C125,2022-03-16,2022-03-17,1
C1521,2024-08-07,2024-08-10,3
C4591,2023-03-12,2023-03-13,1
C3154,2024-12-15,2024-12-16,1
C1868,2024-09-24,2024-09-30,6
C2903,2020-04-01,2020-04-05,4
C4640,2025-02-20,2025-02-25,5
C4191,2020-12-17,2020-12-19,2
C3328,2020-10-07,2020-10-14,7
C5006,2024-01-23,2024-01-30,7
C913,2025-08-23,2025-08-30,7
C3432,2024-01-31,2024-02-03,3
C2465,2020-02-12,2020-02-15,3
C753,2022-11-15,2022-11-19,4
C3538,2021-03-19,2021-03-20,1
C677,2025-05-02,2025-05-08,6
C2177,2022-05-22,2022-05-23,1
C996,2023-04-15,2023-04-22,7
C2714,2020-08-30,2020-09-02,3
C233,2023-12-11,2023-12-18,7
C837,2023-09-19,2023-09-26,7
C5010,2021-06-05,2021-06-10,5
C4362,2024-12-20,2024-12-22,2
C3131,2023-09-17,2023-09-23,6
C599,2021-02-27,2021-02-28,1
C3582,2023-06-06,2023-06-09,3
C4587,2023-03-15,2023-03-21,6
C2568,2021-02-18,2021-02-19,1
C1265,2025-08-02,2025-08-08,6
C4711,2021-10-14,2021-10-16,2
C5006,2021-08-08,2021-08-12,4
C336,2025-10-13,2025-10-16,3
C4370,2023-06-18,2023-06-25,7
C2273,2022-06-09,2022-06-10,1
C2935,2020-09-28,2020-10-01,3
C3901,2020-02-28,2020-03-05,6
C198,2024-09-28,2024-09-30,2
C2477,2022-12-29,2023-01-03,5
C4140,2022-07-07,2022-07-11,4
C4062,2025-07-06,2025-07-11,5
C2809,2022-10-03,2022-10-09,6
C1493,2024-07-14,2024-07-15,1
C1303,2022-06-12,2022-06-17,5
C4138,2020-09-19,2020-09-25,6
C2563,2020-10-19,2020-10-25,6
C859,2020-06-10,2020-06-15,5
C745,2023-03-10,2023-03-15,5
C3032,2021-01-19,2021-01-23,4
C298,2021-02-16,2021-02-23,7
C3680,2020-06-10,2020-06-15,5
C3346,2021-11-23,2021-11-27,4
C3448,2024-05-28,2024-06-04,7
C3864,2025-08-03,2025-08-05,2
C2950,2024-10-05,2024-10-12,7
C3334,2020-01-28,2020-01-31,3
C1336,2024-08-28,2024-09-01,4
C2582,2022-02-10,2022-02-17,7
C4150,2022-07-01,2022-07-04,3
C1647,2024-11-25,2024-12-01,6
C594,2022-08-26,2022-09-02,7
C264,2025-03-28,2025-03-31,3
C770,2022-02-15,2022-02-17,2
C4296,2024-03-06,2024-03-10,4
C4626,2022-10-24,2022-10-25,1
C1867,2023-06-02,2023-06-04,2
C3535,2021-07-05,2021-07-11,6
C3782,2021-12-14,2021-12-16,2
C4432,2021-05-06,2021-05-10,4
C2173,2025-07-30,2025-08-01,2
C1747,2023-05-06,2023-05-12,6
C3145,2024-12-29,2025-01-01,3
C1342,2021-05-15,2021-05-19,4
C1116,2023-11-07,2023-11-13,6
C206,2023-10-09,2023-10-11,2
C4704,2021-10-24,2021-10-27,3
C5088,2022-09-30,2022-10-01,1
C3447,2022-01-02,2022-01-09,7
C1552,2022-12-24,2022-12-28,4
C1836,2022-01-09,2022-01-12,3
C3090,2023-10-30,2023-11-02,3
C4995,2020-09-06,2020-09-08,2
C1058,2021-03-22,2021-03-25,3
C1454,2025-06-01,2025-06-03,2
C1298,2024-10-10,2024-10-11,1
C1877,2023-10-05,2023-10-11,6
C2295,2021-11-02,2021-11-04,2
C2957,2023-03-07,2023-03-11,4
C4067,2023-08-18,2023-08-22,4
C2056,2022-04-13,2022-04-17,4
C1891,2020-08-24,2020-08-29,5
C1154,2020-07-18,2020-07-23,5
C3372,2023-06-16,2023-06-23,7
C1784,2023-07-20,2023-07-26,6
C4354,2021-04-28,2021-05-01,3
C529,2024-03-29,2024-04-05,7
C260,2024-07-28,2024-08-02,5
C3111,2024-02-13,2024-02-17,4
C1450,2022-03-18,2022-03-22,4
C3830,2021-10-06,2021-10-08,2
C876,2021-03-22,2021-03-25,3
C1157,2021-04-17,2021-04-22,5
C1196,2024-09-30,2024-10-05,5
C2065,2021-12-09,2021-12-10,1
C4784,2023-05-01,2023-05-06,5
C1193,2021-03-25,2021-03-26,1
C2739,2022-09-12,2022-09-16,4
C1603,2025-11-07,2025-11-10,3
C4862,2021-05-31,2021-06-07,7
C3170,2024-12-06,2024-12-13,7
C3713,2021-07-06,2021-07-09,3
C2719,2024-06-28,2024-06-29,1
C2603,2020-02-21,2020-02-28,7
C961,2021-03-08,2021-03-13,5
C113,2024-12-14,2024-12-18,4
C5016,2020-11-25,2020-11-29,4
C3890,2022-07-25,2022-07-31,6
C4747,2023-01-26,2023-01-29,3
C1009,2023-04-20,2023-04-24,4
C4393,2021-09-30,2021-10-02,2
C184,2024-06-18,2024-06-22,4
C694,2020-06-25,2020-06-27,2
C3835,2025-03-09,2025-03-15,6
C2794,2020-04-11,2020-04-16,5
