BookingID,CustomerID,RoomTypeID,BranchID,CheckInDate,CheckOutDate,Duration,Revenue,BookingStatus,CancellationReason,LeadTime,PaymentMethod,DiscountApplied,BookingChannel,Purpose,Stay_Type
BK28494,C1777,RT4,B3,2020-06-24,2020-06-29,5,27500,Checked-in,,49,Credit Card,15,Mobile App,Vacation,Iong Stay
BK1774,C1204,RT1,B1,2020-06-25,2020-06-28,3,7500,Cancelled,Weather,1,UPI,0,Website,Conference,Medium Stay
BK3948,C1153,RT2,B2,2020-06-25,2020-06-28,3,12000,Checked-in,,7,Corporate Account,5,Mobile App,Business,Short Stay
BK4519,C192,RT3,B5,2020-06-25,2020-06-29,4,30000,Checked-in,,41,Corporate Account,20,Travel Agent,Business,Short Stay
BK5497,C3166,RT4,B3,2020-06-25,2020-06-27,2,11000,Checked-in,,8,UPI,10,Mobile App,Business,Short Stay
BK7311,C694,RT4,B2,2020-06-25,2020-06-27,2,11000,Cancelled,Price,26,Credit Card,10,Mobile App,Business,Short Stay
BK7376,C415,RT4,B5,2020-06-25,2020-07-02,7,38500,Cancelled,Other,51,UPI,10,Travel Agent,Vacation,Iong Stay
BK10355,C3173,RT3,B1,2020-06-25,2020-06-30,5,37500,Checked-in,,35,Cash,5,Travel Agent,Holiday,Long Stay
BK12352,C1185,RT3,B1,2020-06-25,2020-06-29,4,30000,No-show,,55,Credit Card,5,Travel Agent,Vacation,Iong Stay
BK14997,C1504,RT2,B2,2020-06-25,2020-07-02,7,28000,Cancelled,Price,47,Credit Card,10,Call Center,,Other
BK15925,C4135,RT2,B4,2020-06-25,2020-06-28,3,12000,Cancelled,Price,48,Credit Card,15,Website,Conference,Medium Stay
BK16310,C4920,RT1,B2,2020-06-25,2020-07-01,6,15000,Cancelled,Weather,15,Credit Card,5,Call Center,Vacation,Iong Stay
BK16337,C1698,RT3,B3,2020-06-25,2020-06-28,3,22500,Cancelled,Other,37,Corporate Account,5,Mobile App,Business,Short Stay
BK18796,C4545,RT3,B4,2020-06-25,2020-06-27,2,15000,No-show,,4,Corporate Account,0,Travel Agent,,Other
BK19216,C4805,RT3,B5,2020-06-25,2020-06-27,2,15000,Cancelled,Price,50,Corporate Account,0,Mobile App,Vacation,Iong Stay
BK19599,C388,RT2,B5,2020-06-25,2020-06-27,2,8000,Cancelled,Weather,22,Corporate Account,15,Travel Agent,,Other
BK19605,C1239,RT2,B2,2020-06-25,2020-06-30,5,20000,Cancelled,Price,47,UPI,20,Mobile App,Vacation,Iong Stay
BK20713,C2591,RT1,B5,2020-06-25,2020-07-02,7,17500,No-show,,17,Corporate Account,10,Mobile App,Conference,Medium Stay
BK25132,C3174,RT3,B2,2020-06-25,2020-06-30,5,37500,Cancelled,Change of plans,33,Cash,5,Travel Agent,Business,Short Stay
BK25294,C1132,RT3,B3,2020-06-25,2020-06-26,1,7500,No-show,,48,Cash,15,Mobile App,Business,Short Stay
BK27021,C3134,RT1,B3,2020-06-25,2020-06-29,4,10000,No-show,,13,Cash,15,Website,Vacation,Iong Stay
BK28048,C2832,RT3,B3,2020-06-25,2020-06-27,2,15000,Checked-in,,44,Credit Card,0,Website,Conference,Medium Stay
BK2489,C2953,RT3,B2,2020-06-26,2020-06-30,4,30000,No-show,,9,Cash,5,Website,Vacation,Iong Stay
BK5152,C3173,RT4,B4,2020-06-26,2020-07-03,7,38500,Checked-in,,24,Corporate Account,20,Travel Agent,Business,Short Stay
BK8909,C4607,RT1,B4,2020-06-26,2020-06-27,1,2500,Checked-in,,26,Corporate Account,15,Mobile App,Conference,Medium Stay
BK10100,C4721,RT1,B2,2020-06-26,2020-06-29,3,7500,Checked-in,,57,UPI,15,Call Center,Business,Short Stay
BK11172,C400,RT4,B5,2020-06-26,2020-06-28,2,11000,No-show,,1,Credit Card,5,Call Center,Holiday,Long Stay
BK12325,C2814,RT1,B2,2020-06-26,2020-07-02,6,15000,No-show,,47,Credit Card,10,Travel Agent,,Other
BK12990,C1251,RT2,B1,2020-06-26,2020-06-29,3,12000,Checked-in,,2,Credit Card,20,Website,,Other
BK19602,C2563,RT4,B3,2020-06-26,2020-07-02,6,33000,No-show,,45,Corporate Account,0,Website,Holiday,Long Stay
BK19689,C4063,RT4,B5,2020-06-26,2020-07-01,5,27500,Cancelled,Change of plans,39,Credit Card,0,Call Center,Business,Short Stay
BK21274,C241,RT4,B4,2020-06-26,2020-06-30,4,22000,Checked-in,,16,UPI,15,Mobile App,Business,Short Stay
BK27749,C1404,RT1,B1,2020-06-26,2020-06-27,1,2500,Cancelled,Price,44,Corporate Account,10,Mobile App,Business,Short Stay
BK2675,C4352,RT3,B5,2020-06-27,2020-06-30,3,22500,Checked-in,,37,Credit Card,0,Call Center,Conference,Medium Stay
BK4425,C947,RT3,B4,2020-06-27,2020-06-30,3,22500,Checked-in,,0,UPI,5,Call Center,Holiday,Long Stay
BK5945,C2931,RT1,B1,2020-06-27,2020-07-02,5,12500,No-show,,30,Cash,0,Call Center,Holiday,Long Stay
BK8135,C3547,RT4,B4,2020-06-27,2020-07-02,5,27500,No-show,,22,UPI,20,Call Center,Business,Short Stay
BK9638,C3226,RT2,B3,2020-06-27,2020-07-03,6,24000,Cancelled,Price,38,Corporate Account,10,Website,Holiday,Long Stay
BK14201,C2146,RT4,B4,2020-06-27,2020-06-28,1,5500,No-show,,21,Cash,0,Travel Agent,Conference,Medium Stay
BK21014,C184,RT3,B1,2020-06-27,2020-06-30,3,22500,Cancelled,Other,52,UPI,20,Travel Agent,Holiday,Long Stay
BK21704,C683,RT3,B2,2020-06-27,2020-07-03,6,45000,Cancelled,Other,58,UPI,0,Mobile App,,Other
BK22664,C3388,RT3,B3,2020-06-27,2020-07-03,6,45000,Checked-in,,26,UPI,20,Website,Holiday,Long Stay
BK22885,C938,RT2,B2,2020-06-27,2020-06-28,1,4000,Cancelled,Price,49,Corporate Account,20,Website,Conference,Medium Stay
BK23842,C3973,RT3,B3,2020-06-27,2020-07-04,7,52500,Checked-in,,31,Cash,10,Call Center,,Other
BK25665,C1490,RT2,B4,2020-06-27,2020-07-03,6,24000,Cancelled,Price,25,Cash,5,Travel Agent,Conference,Medium Stay
BK27203,C1875,RT4,B1,2020-06-27,2020-06-30,3,16500,Cancelled,Weather,3,UPI,5,Mobile App,Conference,Medium Stay
BK28278,C3757,RT1,B1,2020-06-27,2020-07-01,4,10000,Checked-in,,42,Credit Card,10,Call Center,Holiday,Long Stay
BK28467,C2400,RT2,B3,2020-06-27,2020-07-02,5,20000,No-show,,4,Corporate Account,20,Website,,Other
BK2714,C4052,RT3,B2,2020-06-28,2020-07-05,7,52500,Cancelled,Price,8,UPI,15,Call Center,Vacation,Iong Stay
BK3268,C599,RT4,B4,2020-06-28,2020-07-03,5,27500,Cancelled,Other,27,UPI,0,Travel Agent,Vacation,Iong Stay
BK3272,C4063,RT2,B4,2020-06-28,2020-07-01,3,12000,No-show,,19,Corporate Account,20,Mobile App,,Other
BK4138,C1856,RT3,B5,2020-06-28,2020-07-04,6,45000,Cancelled,Other,9,Corporate Account,20,Mobile App,,Other
BK4452,C3477,RT2,B4,2020-06-28,2020-07-02,4,16000,Checked-in,,60,Credit Card,15,Travel Agent,Holiday,Long Stay
BK6966,C1127,RT3,B1,2020-06-28,2020-07-04,6,45000,Cancelled,Weather,50,UPI,5,Website,Conference,Medium Stay
BK11434,C566,RT4,B3,2020-06-28,2020-07-04,6,33000,No-show,,50,Credit Card,20,Website,Business,Short Stay
BK16682,C4258,RT2,B1,2020-06-28,2020-07-05,7,28000,No-show,,53,UPI,10,Website,Conference,Medium Stay
BK17676,C2483,RT1,B3,2020-06-28,2020-06-29,1,2500,Cancelled,Other,59,Corporate Account,20,Travel Agent,Conference,Medium Stay
BK18309,C4706,RT2,B4,2020-06-28,2020-06-30,2,8000,Checked-in,,36,Cash,15,Website,Business,Short Stay
BK18341,C2620,RT1,B1,2020-06-28,2020-07-05,7,17500,No-show,,36,Cash,10,Call Center,Business,Short Stay
BK23374,C2269,RT3,B1,2020-06-28,2020-07-01,3,22500,No-show,,4,UPI,10,Website,Vacation,Iong Stay
BK25898,C4461,RT4,B5,2020-06-28,2020-07-01,3,16500,No-show,,25,Credit Card,0,Call Center,Vacation,Iong Stay
BK26114,C4473,RT2,B2,2020-06-28,2020-06-29,1,4000,Cancelled,Weather,10,Corporate Account,5,Mobile App,Vacation,Iong Stay
BK26279,C2750,RT3,B4,2020-06-28,2020-06-29,1,7500,No-show,,0,Corporate Account,5,Travel Agent,,Other
BK26886,C819,RT2,B3,2020-06-28,2020-06-29,1,4000,Cancelled,Change of plans,19,Credit Card,5,Call Center,,Other
BK2419,C627,RT3,B5,2020-06-29,2020-07-01,2,15000,No-show,,17,Corporate Account,20,Website,Holiday,Long Stay
BK3480,C4529,RT1,B4,2020-06-29,2020-07-05,6,15000,Checked-in,,57,UPI,0,Call Center,,Other
BK3724,C1969,RT4,B4,2020-06-29,2020-07-01,2,11000,Cancelled,Other,46,Credit Card,10,Mobile App,Conference,Medium Stay
BK6710,C816,RT1,B2,2020-06-29,2020-07-02,3,7500,No-show,,25,UPI,5,Call Center,Vacation,Iong Stay
BK9693,C662,RT4,B3,2020-06-29,2020-07-06,7,38500,No-show,,60,UPI,20,Call Center,,Other
BK11802,C4324,RT1,B4,2020-06-29,2020-07-03,4,10000,Checked-in,,26,Credit Card,0,Call Center,,Other
BK13140,C3087,RT2,B3,2020-06-29,2020-07-05,6,24000,No-show,,31,Cash,10,Website,Business,Short Stay
BK18272,C654,RT2,B5,2020-06-29,2020-07-01,2,8000,Cancelled,Weather,13,Corporate Account,5,Call Center,,Other
BK21316,C4411,RT3,B1,2020-06-29,2020-07-06,7,52500,Cancelled,Change of plans,49,Cash,10,Mobile App,Vacation,Iong Stay
BK22117,C3774,RT3,B5,2020-06-29,2020-07-06,7,52500,Checked-in,,60,Credit Card,10,Website,Conference,Medium Stay
BK24756,C4684,RT2,B3,2020-06-29,2020-07-03,4,16000,Checked-in,,17,Cash,10,Travel Agent,Vacation,Iong Stay
BK28200,C2804,RT1,B1,2020-06-29,2020-07-03,4,10000,Cancelled,Weather,52,Cash,20,Mobile App,Holiday,Long Stay
BK1103,C3592,RT1,B1,2020-06-30,2020-07-04,4,10000,Checked-in,,59,Corporate Account,10,Travel Agent,Holiday,Long Stay
BK6980,C3474,RT1,B3,2020-06-30,2020-07-07,7,17500,No-show,,58,UPI,5,Website,,Other
BK8116,C3881,RT2,B2,2020-06-30,2020-07-02,2,8000,No-show,,46,UPI,15,Mobile App,Vacation,Iong Stay
BK9454,C2527,RT1,B4,2020-06-30,2020-07-01,1,2500,Cancelled,Other,23,Cash,0,Call Center,Holiday,Long Stay
BK14029,C931,RT4,B4,2020-06-30,2020-07-07,7,38500,Cancelled,Price,25,Credit Card,10,Website,Holiday,Long Stay
BK17594,C650,RT3,B4,2020-06-30,2020-07-01,1,7500,Cancelled,Other,14,UPI,15,Travel Agent,Holiday,Long Stay
BK19551,C4122,RT2,B5,2020-06-30,2020-07-06,6,24000,Cancelled,Change of plans,24,Credit Card,5,Mobile App,Business,Short Stay
BK20202,C4510,RT3,B1,2020-06-30,2020-07-06,6,45000,No-show,,30,Credit Card,10,Mobile App,Vacation,Iong Stay
BK24453,C4555,RT2,B3,2020-06-30,2020-07-03,3,12000,Checked-in,,26,UPI,0,Call Center,,Other
BK28601,C1810,RT2,B3,2020-06-30,2020-07-03,3,12000,Checked-in,,30,Credit Card,15,Website,,Other
BK2454,C4177,RT3,B1,2020-07-01,2020-07-04,3,22500,Checked-in,,21,Credit Card,5,Call Center,Business,Short Stay
BK6834,C4792,RT1,B2,2020-07-01,2020-07-08,7,17500,No-show,,38,Credit Card,20,Travel Agent,,Other
BK11382,C2881,RT3,B5,2020-07-01,2020-07-05,4,30000,Cancelled,Other,31,Cash,20,Website,Conference,Medium Stay
BK12026,C1663,RT3,B2,2020-07-01,2020-07-02,1,7500,Cancelled,Weather,6,Corporate Account,15,Mobile App,,Other
BK16089,C3125,RT3,B4,2020-07-01,2020-07-04,3,22500,Cancelled,Weather,30,UPI,15,Mobile App,Business,Short Stay
BK17735,C3095,RT3,B2,2020-07-01,2020-07-04,3,22500,No-show,,25,Corporate Account,20,Travel Agent,,Other
BK19209,C1038,RT1,B3,2020-07-01,2020-07-03,2,5000,Cancelled,Weather,43,Credit Card,0,Website,Conference,Medium Stay
BK20924,C960,RT2,B5,2020-07-01,2020-07-06,5,20000,No-show,,18,Corporate Account,10,Mobile App,,Other
BK21402,C1469,RT2,B1,2020-07-01,2020-07-06,5,20000,Cancelled,Weather,36,UPI,10,Mobile App,Conference,Medium Stay
BK22552,C4854,RT1,B2,2020-07-01,2020-07-08,7,17500,Checked-in,,43,Cash,10,Mobile App,Holiday,Long Stay
BK22975,C2633,RT3,B3,2020-07-01,2020-07-07,6,45000,Cancelled,Price,28,Credit Card,0,Mobile App,,Other
BK25826,C4826,RT3,B5,2020-07-01,2020-07-08,7,52500,Checked-in,,59,Corporate Account,15,Mobile App,Business,Short Stay
BK3932,C1884,RT4,B5,2020-07-02,2020-07-07,5,27500,No-show,,7,UPI,5,Mobile App,Business,Short Stay
BK4026,C388,RT4,B5,2020-07-02,2020-07-08,6,33000,Checked-in,,53,Corporate Account,15,Travel Agent,Holiday,Long Stay
BK4291,C4526,RT2,B2,2020-07-02,2020-07-08,6,24000,No-show,,59,UPI,0,Website,Conference,Medium Stay
BK8494,C4602,RT2,B3,2020-07-02,2020-07-05,3,12000,Cancelled,Other,36,UPI,20,Mobile App,Holiday,Long Stay
BK13067,C909,RT2,B2,2020-07-02,2020-07-08,6,24000,Checked-in,,36,Credit Card,20,Call Center,Vacation,Iong Stay
BK15039,C1220,RT1,B3,2020-07-02,2020-07-03,1,2500,No-show,,20,UPI,10,Travel Agent,Business,Short Stay
BK15153,C3069,RT3,B5,2020-07-02,2020-07-03,1,7500,Checked-in,,10,Credit Card,0,Mobile App,Business,Short Stay
BK15320,C2445,RT4,B3,2020-07-02,2020-07-08,6,33000,Cancelled,Price,32,UPI,20,Website,,Other
BK19422,C1439,RT4,B1,2020-07-02,2020-07-06,4,22000,Checked-in,,39,Cash,20,Website,,Other
BK20152,C979,RT1,B4,2020-07-02,2020-07-06,4,10000,Cancelled,Price,39,Cash,20,Website,Business,Short Stay
BK20928,C4092,RT2,B3,2020-07-02,2020-07-08,6,24000,Cancelled,Change of plans,43,Cash,15,Mobile App,Vacation,Iong Stay
BK22597,C1616,RT1,B2,2020-07-02,2020-07-07,5,12500,Cancelled,Weather,60,Credit Card,20,Website,Vacation,Iong Stay
BK25502,C4034,RT1,B2,2020-07-02,2020-07-03,1,2500,Cancelled,Change of plans,55,Corporate Account,5,Travel Agent,,Other
BK26832,C800,RT1,B3,2020-07-02,2020-07-04,2,5000,Checked-in,,53,Cash,0,Call Center,Holiday,Long Stay
BK28280,C2066,RT3,B5,2020-07-02,2020-07-03,1,7500,Checked-in,,37,Corporate Account,15,Mobile App,Business,Short Stay
BK28783,C337,RT1,B4,2020-07-02,2020-07-03,1,2500,No-show,,14,Credit Card,20,Mobile App,Business,Short Stay
BK2230,C636,RT2,B1,2020-07-03,2020-07-10,7,28000,Cancelled,Other,50,Corporate Account,0,Website,,Other
BK2616,C1046,RT1,B4,2020-07-03,2020-07-10,7,17500,No-show,,24,Cash,5,Website,Holiday,Long Stay
BK4211,C4132,RT3,B1,2020-07-03,2020-07-05,2,15000,No-show,,8,Corporate Account,20,Mobile App,,Other
BK4882,C433,RT4,B4,2020-07-03,2020-07-10,7,38500,No-show,,25,Cash,15,Call Center,Business,Short Stay
BK6254,C1155,RT2,B5,2020-07-03,2020-07-10,7,28000,No-show,,6,UPI,15,Mobile App,Holiday,Long Stay
BK6703,C4271,RT3,B1,2020-07-03,2020-07-07,4,30000,Cancelled,Weather,18,Corporate Account,5,Website,Holiday,Long Stay
BK7679,C2372,RT2,B2,2020-07-03,2020-07-07,4,16000,No-show,,58,Corporate Account,20,Website,Conference,Medium Stay
BK11671,C1395,RT2,B4,2020-07-03,2020-07-04,1,4000,Cancelled,Weather,44,Cash,0,Website,,Other
BK14136,C167,RT1,B5,2020-07-03,2020-07-07,4,10000,Cancelled,Change of plans,51,Corporate Account,20,Call Center,Holiday,Long Stay
BK14338,C2309,RT2,B4,2020-07-03,2020-07-08,5,20000,No-show,,28,Cash,5,Travel Agent,,Other
BK21577,C2198,RT2,B1,2020-07-03,2020-07-07,4,16000,Cancelled,Weather,40,Corporate Account,0,Mobile App,Business,Short Stay
BK26304,C4734,RT3,B3,2020-07-03,2020-07-07,4,30000,Checked-in,,36,Corporate Account,15,Mobile App,,Other
BK2674,C4350,RT4,B1,2020-07-04,2020-07-10,6,33000,No-show,,6,Cash,20,Travel Agent,Conference,Medium Stay
BK3901,C371,RT1,B4,2020-07-04,2020-07-09,5,12500,Checked-in,,23,Corporate Account,20,Mobile App,Vacation,Iong Stay
BK4532,C756,RT2,B4,2020-07-04,2020-07-11,7,28000,Checked-in,,23,UPI,20,Website,Vacation,Iong Stay
BK8213,C4108,RT3,B4,2020-07-04,2020-07-07,3,22500,Cancelled,Weather,51,Cash,5,Call Center,Holiday,Long Stay
BK9789,C4153,RT4,B3,2020-07-04,2020-07-11,7,38500,No-show,,54,UPI,0,Call Center,,Other
BK10479,C4338,RT4,B3,2020-07-04,2020-07-11,7,38500,Checked-in,,50,UPI,0,Call Center,Holiday,Long Stay
BK10667,C2358,RT4,B2,2020-07-04,2020-07-05,1,5500,Cancelled,Weather,33,UPI,10,Website,Business,Short Stay
BK14070,C1174,RT2,B1,2020-07-04,2020-07-11,7,28000,Checked-in,,23,Corporate Account,10,Call Center,Holiday,Long Stay
BK14204,C2255,RT1,B2,2020-07-04,2020-07-09,5,12500,Cancelled,Change of plans,3,UPI,20,Website,Conference,Medium Stay
BK16333,C4880,RT3,B4,2020-07-04,2020-07-10,6,45000,No-show,,45,Corporate Account,10,Call Center,Vacation,Iong Stay
BK17718,C2345,RT3,B4,2020-07-04,2020-07-05,1,7500,Checked-in,,45,UPI,15,Call Center,,Other
BK18640,C4320,RT3,B3,2020-07-04,2020-07-08,4,30000,Checked-in,,9,Cash,15,Travel Agent,,Other
BK21696,C4531,RT3,B1,2020-07-04,2020-07-09,5,37500,Cancelled,Price,23,Credit Card,15,Travel Agent,,Other
BK22439,C5035,RT3,B1,2020-07-04,2020-07-07,3,22500,No-show,,57,Credit Card,10,Travel Agent,Vacation,Iong Stay
BK22583,C952,RT3,B2,2020-07-04,2020-07-05,1,7500,Cancelled,Price,9,Credit Card,20,Website,Business,Short Stay
BK22893,C2300,RT1,B2,2020-07-04,2020-07-08,4,10000,Cancelled,Weather,32,UPI,5,Website,Business,Short Stay
BK23192,C1291,RT3,B3,2020-07-04,2020-07-09,5,37500,No-show,,28,Credit Card,0,Call Center,Holiday,Long Stay
BK25268,C3284,RT3,B1,2020-07-04,2020-07-10,6,45000,No-show,,24,Credit Card,20,Call Center,,Other
BK26579,C2511,RT1,B5,2020-07-04,2020-07-06,2,5000,Checked-in,,44,UPI,5,Website,Holiday,Long Stay
BK28857,C3980,RT1,B5,2020-07-04,2020-07-10,6,15000,No-show,,34,UPI,10,Travel Agent,Conference,Medium Stay
BK4331,C3566,RT4,B2,2020-07-05,2020-07-11,6,33000,No-show,,24,UPI,10,Travel Agent,Holiday,Long Stay
BK4550,C3764,RT2,B1,2020-07-05,2020-07-10,5,20000,Cancelled,Price,4,Cash,20,Mobile App,Business,Short Stay
BK5587,C825,RT1,B2,2020-07-05,2020-07-11,6,15000,Cancelled,Change of plans,21,UPI,20,Mobile App,Conference,Medium Stay
BK5980,C1629,RT1,B5,2020-07-05,2020-07-08,3,7500,Cancelled,Change of plans,11,Credit Card,15,Website,Vacation,Iong Stay
BK7054,C4856,RT1,B4,2020-07-05,2020-07-09,4,10000,Checked-in,,9,UPI,5,Call Center,Holiday,Long Stay
BK7669,C171,RT4,B3,2020-07-05,2020-07-12,7,38500,Cancelled,Price,17,Corporate Account,5,Call Center,,Other
BK9168,C2178,RT1,B3,2020-07-05,2020-07-06,1,2500,Checked-in,,2,Credit Card,10,Website,Holiday,Long Stay
BK10520,C2711,RT3,B1,2020-07-05,2020-07-12,7,52500,No-show,,13,Corporate Account,0,Travel Agent,Vacation,Iong Stay
BK10972,C1491,RT4,B5,2020-07-05,2020-07-07,2,11000,Cancelled,Price,29,Cash,20,Mobile App,,Other
BK11274,C496,RT3,B3,2020-07-05,2020-07-09,4,30000,No-show,,34,UPI,20,Website,,Other
BK12245,C3294,RT2,B4,2020-07-05,2020-07-08,3,12000,Cancelled,Price,6,UPI,20,Website,Conference,Medium Stay
BK12797,C1642,RT1,B2,2020-07-05,2020-07-06,1,2500,Cancelled,Weather,10,Cash,20,Website,,Other
BK13672,C1429,RT1,B5,2020-07-05,2020-07-08,3,7500,Checked-in,,29,Credit Card,15,Travel Agent,Business,Short Stay
BK16712,C710,RT1,B5,2020-07-05,2020-07-12,7,17500,No-show,,30,UPI,20,Call Center,Holiday,Long Stay
BK22548,C3760,RT4,B4,2020-07-05,2020-07-09,4,22000,No-show,,29,Credit Card,0,Mobile App,Business,Short Stay
BK25633,C2505,RT1,B1,2020-07-05,2020-07-10,5,12500,Cancelled,Change of plans,20,Credit Card,15,Website,Holiday,Long Stay
BK26395,C4906,RT3,B4,2020-07-05,2020-07-10,5,37500,No-show,,57,UPI,5,Call Center,Vacation,Iong Stay
BK4093,C709,RT1,B3,2020-07-06,2020-07-08,2,5000,Checked-in,,22,Cash,15,Website,Vacation,Iong Stay
BK5022,C4823,RT3,B4,2020-07-06,2020-07-11,5,37500,Cancelled,Change of plans,45,Credit Card,20,Website,,Other
BK11701,C1646,RT2,B5,2020-07-06,2020-07-07,1,4000,Checked-in,,59,Corporate Account,10,Mobile App,,Other
BK22302,C4228,RT2,B4,2020-07-06,2020-07-11,5,20000,Checked-in,,31,Cash,5,Mobile App,Holiday,Long Stay
BK22848,C4227,RT4,B2,2020-07-06,2020-07-12,6,33000,Cancelled,Price,5,Corporate Account,5,Travel Agent,Holiday,Long Stay
BK23745,C107,RT2,B4,2020-07-06,2020-07-11,5,20000,Cancelled,Change of plans,16,Corporate Account,0,Travel Agent,Conference,Medium Stay
BK26404,C568,RT4,B4,2020-07-06,2020-07-07,1,5500,No-show,,45,Corporate Account,10,Travel Agent,Conference,Medium Stay
BK28897,C4230,RT3,B1,2020-07-06,2020-07-11,5,37500,Checked-in,,13,Corporate Account,15,Travel Agent,,Other
BK1735,C554,RT1,B4,2020-07-07,2020-07-12,5,12500,Cancelled,Price,1,UPI,5,Website,Holiday,Long Stay
BK3514,C3286,RT2,B1,2020-07-07,2020-07-13,6,24000,No-show,,45,Corporate Account,15,Mobile App,Holiday,Long Stay
BK6607,C2175,RT2,B4,2020-07-07,2020-07-14,7,28000,Cancelled,Other,44,Cash,5,Mobile App,Holiday,Long Stay
BK7065,C4799,RT2,B1,2020-07-07,2020-07-11,4,16000,Cancelled,Change of plans,19,Cash,10,Call Center,Vacation,Iong Stay
BK10043,C3278,RT1,B5,2020-07-07,2020-07-11,4,10000,Cancelled,Weather,9,Credit Card,15,Call Center,Business,Short Stay
BK10911,C4419,RT1,B5,2020-07-07,2020-07-11,4,10000,Cancelled,Weather,34,Credit Card,5,Travel Agent,Vacation,Iong Stay
BK12794,C4959,RT2,B4,2020-07-07,2020-07-09,2,8000,Checked-in,,22,Corporate Account,10,Website,,Other
BK13295,C4648,RT1,B4,2020-07-07,2020-07-10,3,7500,Cancelled,Price,31,UPI,0,Call Center,Holiday,Long Stay
BK14005,C2084,RT2,B5,2020-07-07,2020-07-09,2,8000,Cancelled,Other,17,Cash,0,Call Center,Holiday,Long Stay
BK15836,C2290,RT2,B1,2020-07-07,2020-07-08,1,4000,No-show,,22,Corporate Account,15,Call Center,Holiday,Long Stay
BK16006,C4547,RT2,B2,2020-07-07,2020-07-08,1,4000,Checked-in,,58,Credit Card,5,Mobile App,Conference,Medium Stay
BK16021,C1573,RT2,B3,2020-07-07,2020-07-10,3,12000,Checked-in,,58,Cash,20,Call Center,Vacation,Iong Stay
BK21070,C4604,RT4,B2,2020-07-07,2020-07-10,3,16500,Cancelled,Price,31,Corporate Account,15,Mobile App,Holiday,Long Stay
BK28308,C179,RT3,B3,2020-07-07,2020-07-10,3,22500,Checked-in,,13,Credit Card,10,Travel Agent,Conference,Medium Stay
BK2759,C412,RT3,B1,2020-07-08,2020-07-12,4,30000,Checked-in,,44,Corporate Account,10,Website,Holiday,Long Stay
BK3815,C3581,RT3,B3,2020-07-08,2020-07-15,7,52500,Checked-in,,58,Corporate Account,20,Call Center,,Other
BK12477,C801,RT4,B4,2020-07-08,2020-07-12,4,22000,No-show,,57,Corporate Account,5,Call Center,Vacation,Iong Stay
BK12541,C2110,RT4,B1,2020-07-08,2020-07-13,5,27500,Cancelled,Change of plans,19,Credit Card,20,Mobile App,Business,Short Stay
BK12611,C2326,RT2,B1,2020-07-08,2020-07-09,1,4000,Cancelled,Other,6,UPI,20,Mobile App,,Other
BK13745,C5032,RT1,B1,2020-07-08,2020-07-13,5,12500,Cancelled,Change of plans,37,Corporate Account,15,Call Center,Holiday,Long Stay
BK14590,C3632,RT2,B2,2020-07-08,2020-07-15,7,28000,No-show,,35,UPI,20,Mobile App,,Other
BK17322,C2407,RT2,B3,2020-07-08,2020-07-10,2,8000,Checked-in,,34,Cash,10,Mobile App,Business,Short Stay
BK21318,C677,RT4,B3,2020-07-08,2020-07-14,6,33000,Cancelled,Weather,17,Corporate Account,15,Website,Business,Short Stay
BK21873,C2551,RT3,B4,2020-07-08,2020-07-14,6,45000,Cancelled,Weather,54,Cash,5,Website,Conference,Medium Stay
BK25395,C4118,RT4,B5,2020-07-08,2020-07-13,5,27500,Checked-in,,48,UPI,15,Travel Agent,Vacation,Iong Stay
BK25903,C1253,RT3,B4,2020-07-08,2020-07-10,2,15000,Cancelled,Weather,24,Cash,15,Travel Agent,Holiday,Long Stay
BK26618,C5000,RT1,B5,2020-07-08,2020-07-11,3,7500,No-show,,16,Credit Card,0,Travel Agent,Conference,Medium Stay
BK4037,C2619,RT4,B4,2020-07-09,2020-07-14,5,27500,Cancelled,Other,40,UPI,0,Website,Business,Short Stay
BK6736,C2180,RT1,B3,2020-07-09,2020-07-12,3,7500,No-show,,46,Credit Card,15,Mobile App,,Other
BK8291,C3954,RT3,B5,2020-07-09,2020-07-11,2,15000,No-show,,33,Cash,0,Mobile App,Conference,Medium Stay
BK9810,C2811,RT4,B2,2020-07-09,2020-07-13,4,22000,Checked-in,,34,UPI,5,Call Center,Conference,Medium Stay
BK10723,C4457,RT1,B1,2020-07-09,2020-07-11,2,5000,Cancelled,Price,27,Cash,15,Travel Agent,,Other
BK13615,C529,RT3,B4,2020-07-09,2020-07-16,7,52500,Cancelled,Price,2,Corporate Account,5,Mobile App,Business,Short Stay
BK15301,C2427,RT4,B3,2020-07-09,2020-07-11,2,11000,Cancelled,Weather,17,Credit Card,10,Travel Agent,,Other
BK15544,C5007,RT3,B2,2020-07-09,2020-07-15,6,45000,Cancelled,Weather,21,Corporate Account,10,Website,Holiday,Long Stay
